C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_18_694.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_18_694.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_18_694.jpg, -0.0678279, 1, 0, 20.86199
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_18_798.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_18_798.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_18_798.jpg, -0.3374019, 1, 0, 22.01252
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_18_900.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_18_900.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_18_900.jpg, -0.0320055, 1, 0, 23.0283
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_19_001.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_19_001.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_19_001.jpg, -0.1342944, 1, 0, 23.98463
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_19_104.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_19_104.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_19_104.jpg, -0.4130718, 1, 0, 24.87815
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_19_207.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_19_207.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_19_207.jpg, -0.1054749, 1, 0, 25.82235
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_19_308.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_19_308.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_19_308.jpg, -0.0437373, 1, 0, 26.76073
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_19_411.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_19_411.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_19_411.jpg, -0.2191038, 1, 0, 27.67305
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_19_513.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_19_513.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_19_513.jpg, 0, 1, 0, 28.60198
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_19_614.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_19_614.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_19_614.jpg, 0, 1, 0, 29.52059
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_19_715.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_19_715.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_19_715.jpg, -0.2564742, 1, 0, 30.177
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_19_816.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_19_816.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_19_816.jpg, -0.0344115, 1, 0, 30.19062
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_19_917.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_19_917.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_19_917.jpg, -0.0272184, 1, 0, 30.18946
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_20_020.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_20_020.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_20_020.jpg, -0.2629062, 1, 0, 30.17697
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_20_121.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_20_121.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_20_121.jpg, 0, 1, 0, 30.18888
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_20_223.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_20_223.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_20_223.jpg, -0.027258, 1, 0, 30.19027
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_20_326.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_20_326.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_20_326.jpg, -0.3354408, 1, 0, 30.16677
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_20_426.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_20_426.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_20_426.jpg, -0.08070503, 1, 0, 30.19147
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_20_528.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_20_528.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_20_528.jpg, 0, 1, 0, 30.18972
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_20_630.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_20_630.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_20_630.jpg, 0, 1, 0, 30.19039
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_20_731.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_20_731.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_20_731.jpg, 0, 1, 0, 30.19034
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_20_832.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_20_832.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_20_832.jpg, -0.2354307, 1, 0, 30.17632
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_20_934.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_20_934.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_20_934.jpg, -0.1278894, 1, 0, 30.1905
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_21_036.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_21_036.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_21_036.jpg, 0, 1, 0, 30.18967
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_21_137.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_21_137.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_21_137.jpg, 0, 1, 0, 30.19071
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_21_238.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_21_238.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_21_238.jpg, 0, 1, 0, 30.1903
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_21_338.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_21_338.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_21_338.jpg, -0.1923705, 1, 0, 30.18077
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_21_439.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_21_439.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_21_439.jpg, -0.08075008, 1, 0, 30.19078
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_21_540.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_21_540.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_21_540.jpg, 0, 1, 0, 30.18991
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_21_640.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_21_640.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_21_640.jpg, 0, 1, 0, 30.19025
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_21_742.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_21_742.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_21_742.jpg, 0, 1, 0, 30.1903
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_21_842.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_21_842.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_21_842.jpg, -0.2032914, 1, 0, 30.17972
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_21_945.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_21_945.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_21_945.jpg, -0.07936081, 1, 0, 30.19111
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_22_046.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_22_046.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_22_046.jpg, 0, 1, 0, 30.18992
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_22_148.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_22_148.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_22_148.jpg, 0, 1, 0, 30.19046
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_22_247.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_22_247.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_22_247.jpg, -0.1051623, 1, 0, 30.18801
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_22_350.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_22_350.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_22_350.jpg, -0.07078471, 1, 0, 30.19037
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_22_451.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_22_451.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_22_451.jpg, 0, 1, 0, 30.19008
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_22_553.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_22_553.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_22_553.jpg, 0, 1, 0, 30.19029
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_22_654.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_22_654.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_22_654.jpg, -0.0783345, 1, 0, 30.18905
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_22_755.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_22_755.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_22_755.jpg, -0.2960592, 1, 0, 30.17078
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_22_857.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_22_857.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_22_857.jpg, 0, 1, 0, 30.1884
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_22_958.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_22_958.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_22_958.jpg, 0, 1, 0, 30.19012
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_23_059.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_23_059.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_23_059.jpg, -0.09365279, 1, 0, 30.18898
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_23_162.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_23_162.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_23_162.jpg, -0.2171787, 1, 0, 30.1826
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_23_262.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_23_262.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_23_262.jpg, 0, 1, 0, 30.18912
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_23_363.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_23_363.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_23_363.jpg, 0, 1, 0, 30.19021
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_23_465.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_23_465.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_23_465.jpg, -0.2882212, 1, 0, 30.17172
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_23_567.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_23_567.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_23_567.jpg, -0.1893732, 1, 0, 30.18987
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_23_668.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_23_668.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_23_668.jpg, 0, 1, 0, 30.1889
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_23_769.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_23_769.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_23_769.jpg, 0, 1, 0, 30.18986
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_23_872.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_23_872.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_23_872.jpg, 0, 1, 0, 30.19024
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_23_974.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_23_974.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_23_974.jpg, 0, 1, 0, 30.18974
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_24_077.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_24_077.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_24_077.jpg, 0, 1, 0, 30.19033
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_24_180.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_24_180.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_24_180.jpg, -0.2169357, 1, 0, 30.17773
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_24_281.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_24_281.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_24_281.jpg, 0, 1, 0, 30.18974
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_24_381.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_24_381.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_24_381.jpg, 0, 1, 0, 30.19023
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_24_482.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_24_482.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_24_482.jpg, 0, 1, 0, 30.19029
C:\Users\Can\Desktop\Data\IMG\center_2021_06_29_17_43_24_583.jpg, C:\Users\Can\Desktop\Data\IMG\left_2021_06_29_17_43_24_583.jpg, C:\Users\Can\Desktop\Data\IMG\right_2021_06_29_17_43_24_583.jpg, -0.1497501, 1, 0, 30.18454
